22031426	Peak_25700
22031817	Peak_25700
22108261	Peak_178050
22108594	Peak_178050
22108261	Peak_48495
22108594	Peak_48495
22108261	Peak_99160
22108594	Peak_99160
22969455	Peak_23273
23376920	Peak_129768
23376920	Peak_25465
23376920	Peak_42271
23531483	Peak_14252
23554476	Peak_56633
23554476	Peak_9362
23562630	Peak_23429
23562089	Peak_23429
23562630	Peak_2998
23562089	Peak_2998
23567837	Peak_207296
23567837	Peak_61606
23568875	Peak_76403
23577681	Peak_22746
23577373	Peak_22746
23919837	Peak_23405
23919837	Peak_66104
24018637	Peak_17384
24020139	Peak_56215
24045793	Peak_35177
24045793	Peak_91387
24045793	Peak_98985
24289982	Peak_19345
24294367	Peak_13401
24294367	Peak_26356
24294367	Peak_34707
24705472	Peak_21919
24735891	Peak_154010
24735891	Peak_52829
25022622	Peak_60444
25022831	Peak_49990
25233221	Peak_20889
25239614	Peak_14498
25239614	Peak_7957
25616032	Peak_17547
25616032	Peak_47483
25616032	Peak_6778
25874967	Peak_10177
25875772	Peak_10177
25874967	Peak_144846
25875772	Peak_144846
25874967	Peak_43769
25875772	Peak_43769
25874967	Peak_57712
25875772	Peak_57712
26500059	Peak_10353
26500059	Peak_13883
26500059	Peak_175786
26500059	Peak_24670
26677434	Peak_24731
26693293	Peak_11494
26786928	Peak_59054
26799361	Peak_17103
26799361	Peak_42980
27031481	Peak_16366
27402402	Peak_111971
27402402	Peak_147422
27402402	Peak_51399
27402402	Peak_56347
27402402	Peak_67661
27503929	Peak_252945
27503929	Peak_254049
27504428	Peak_22007
27504428	Peak_29455
27504428	Peak_37576
27521537	Peak_48597
27525521	Peak_17393
27528050	Peak_20831
27528050	Peak_23662
27528050	Peak_45237
27528050	Peak_60365
27659670	Peak_44394
27659670	Peak_9904
27663183	Peak_41187
28247530	Peak_1512
28648034	Peak_52713
28648034	Peak_60765
28648034	Peak_7476
28648034	Peak_9215
28775131	Peak_35803
28882308	Peak_29245
28884988	Peak_10899
29124956	Peak_14146
29124956	Peak_18380
29124956	Peak_41091
29133659	Peak_36361
30637191	Peak_124004
30637191	Peak_58532
30637591	Peak_49991
30670284	Peak_41637
30693950	Peak_84677
30695438	Peak_28698
30697802	Peak_67416
30700969	Peak_26171
30704311	Peak_13523
30705132	Peak_43895
30706637	Peak_50211
30763313	Peak_201924
30763313	Peak_24086
30801926	Peak_39770
30801926	Peak_46141
30809474	Peak_101208
30809474	Peak_126413
30809474	Peak_34363
30816168	Peak_40388
30816168	Peak_40829
30818583	Peak_26269
30818583	Peak_64610
30824738	Peak_4129
30823926	Peak_4129
30824738	Peak_802
30823926	Peak_802
30847524	Peak_38713
30852074	Peak_39308
30856215	Peak_78321
30911370	Peak_42632
31155641	Peak_21614
31155641	Peak_23582
31564339	Peak_154049
31564339	Peak_47171
31564339	Peak_76588
31564339	Peak_87628
31573934	Peak_45268
31587811	Peak_36422
31587811	Peak_53831
31589236	Peak_100427
31588649	Peak_100427
31589236	Peak_150716
31588649	Peak_150716
31589236	Peak_195367
31588649	Peak_195367
31704523	Peak_176128
31704523	Peak_64380
31705213	Peak_24177
31714513	Peak_1142
31715529	Peak_1142
31714513	Peak_13527
31715529	Peak_13527
31714513	Peak_59083
31715529	Peak_59083
31714513	Peak_9991
31715529	Peak_9991
31954688	Peak_17514
31954688	Peak_70019
31955981	Peak_46232
32063360	Peak_35021
32239960	Peak_146163
32240228	Peak_26659
32240228	Peak_33986
32241194	Peak_53162
32241194	Peak_63323
32972821	Peak_36766
32972821	Peak_68788
32989262	Peak_43080
33126988	Peak_128548
33126988	Peak_3639
33143226	Peak_66470
33229185	Peak_48948
33300749	Peak_34512
33433949	Peak_58741
33443428	Peak_109988
33443428	Peak_30175
33455880	Peak_20165
33455880	Peak_28965
33460991	Peak_37705
33470524	Peak_15290
33470774	Peak_15290
35121002	Peak_65467
35222705	Peak_76593
35222705	Peak_87638
35264901	Peak_93108
36183308	Peak_16684
36183308	Peak_252004
36187806	Peak_148341
36187806	Peak_33243
36187806	Peak_9525
36200302	Peak_179633
36386751	Peak_2170
36387058	Peak_102399
37034405	Peak_145208
37454773	Peak_28207
37454773	Peak_29044
37471737	Peak_16143
37487194	Peak_109135
37487194	Peak_38171
37676459	Peak_81592
39076448	Peak_40132
39952527	Peak_124920
39952527	Peak_78420
40782374	Peak_114300
40782374	Peak_194064
40782374	Peak_206361
40782374	Peak_265111
40783389	Peak_24379
40845208	Peak_34625
40867585	Peak_99183
40867891	Peak_99183
40877684	Peak_30058
40944358	Peak_34978
40944908	Peak_21868
40944908	Peak_9623
40967530	Peak_61054
41314075	Peak_48779
41319897	Peak_38753
41387763	Peak_25744
41432440	Peak_17437
41432440	Peak_40786
41432440	Peak_42360
41455697	Peak_6516
41456109	Peak_6516
41474434	Peak_19405
41474434	Peak_7970
41495706	Peak_70667
41496028	Peak_7006
41496408	Peak_7006
41496842	Peak_75446
41500525	Peak_46193
42172598	Peak_44026
42172598	Peak_61745
42172598	Peak_64163
42962709	Peak_24968
42973335	Peak_47173
43295432	Peak_115129
43295432	Peak_174842
44036599	Peak_43458
44047964	Peak_29729
44047964	Peak_77865
44059708	Peak_31540
44059708	Peak_35929
44730546	Peak_12429
44730546	Peak_14075
44730546	Peak_15569
44730546	Peak_173101
44807240	Peak_14173
44807240	Peak_9888
46037049	Peak_30136
46466404	Peak_131547
46466890	Peak_131547
46466404	Peak_141992
46466890	Peak_141992
46466404	Peak_71900
46466890	Peak_71900
47751877	Peak_21378
47997306	Peak_254148
47997306	Peak_39366
48494083	Peak_27309
52703346	Peak_11154
52703346	Peak_19559
52710339	Peak_52136
53145885	Peak_127159
53145885	Peak_43973
53176576	Peak_200593
53176576	Peak_28972
53176576	Peak_46164
53982103	Peak_39332
53982103	Peak_50198
54474712	Peak_112275
54474712	Peak_165630
54474712	Peak_208415
54474712	Peak_225939
54474712	Peak_39851
54474712	Peak_49977
54474712	Peak_53988
54487979	Peak_6549
54489438	Peak_195659
54489438	Peak_49703
54499392	Peak_32795
54499392	Peak_76054
54772208	Peak_36117
54776157	Peak_70791
54777462	Peak_39677
54973456	Peak_65475
55277230	Peak_148461
55277230	Peak_54540
55443283	Peak_13534
55443283	Peak_68259
55512557	Peak_32200
55519964	Peak_57127
55522561	Peak_27342
55522561	Peak_39132
55536613	Peak_66650
55575974	Peak_43032
55575974	Peak_63605
55580807	Peak_23526
55580807	Peak_24844
55669320	Peak_59729
55670438	Peak_95088
55718757	Peak_110361
55718757	Peak_22740
55781917	Peak_28623
55781917	Peak_33028
55813660	Peak_34063
55943795	Peak_48952
56056545	Peak_44043
56056545	Peak_50037
56073991	Peak_165431
56074281	Peak_165431
56073991	Peak_52834
56074281	Peak_52834
56146464	Peak_24054
56376368	Peak_146821
56376368	Peak_26698
56446963	Peak_28953
56446963	Peak_60925
56452196	Peak_66359
56452196	Peak_85886
56453055	Peak_58262
56453055	Peak_71401
58584375	Peak_31218
58584822	Peak_31218
58755259	Peak_27231
58764406	Peak_65478
58764406	Peak_95095
58773401	Peak_25319
58815228	Peak_17659
58848916	Peak_81612
58874862	Peak_76608
58896703	Peak_86172
58922276	Peak_14409
58968482	Peak_26458
58968482	Peak_92581
59013351	Peak_23391
59013944	Peak_23391
59013351	Peak_34337
59013944	Peak_34337
59013351	Peak_57755
59013944	Peak_57755
59020412	Peak_45040
59043787	Peak_13249
59052196	Peak_173263
59052196	Peak_205395
59057203	Peak_29937
59151032	Peak_7240
61491470	Peak_38756
61491837	Peak_38756
61638253	Peak_27927
61638669	Peak_27927
62690243	Peak_38709
63317024	Peak_46450
63322193	Peak_246634
63322579	Peak_246634
63322193	Peak_63675
63322579	Peak_63675
63674517	Peak_111985
63674517	Peak_123945
63674517	Peak_19851
63692204	Peak_25499
63698260	Peak_13429
63731902	Peak_154145
63731902	Peak_87663
65002238	Peak_110099
65002238	Peak_16161
65002238	Peak_17867
65002238	Peak_23815
66402679	Peak_34159
66449912	Peak_25645
66449912	Peak_27064
67590388	Peak_50296
67838372	Peak_113674
67838372	Peak_94656
68321157	Peak_208088
68321157	Peak_32776
68322898	Peak_234088
68322898	Peak_56175
68322898	Peak_58421
68327525	Peak_61894
69105071	Peak_62535
69567363	Peak_143000
69567363	Peak_144056
69567363	Peak_205713
69567363	Peak_28205
71090030	Peak_68801
82565176	Peak_81630
83151207	Peak_11811
83151778	Peak_11811
83151207	Peak_80002
83151778	Peak_80002
83641371	Peak_66829
83641851	Peak_115451
83641851	Peak_54935
83641851	Peak_67836
84604847	Peak_22633
84698208	Peak_109355
84698384	Peak_109355
84698208	Peak_18671
84698384	Peak_18671
84720293	Peak_199981
84720293	Peak_78742
84785045	Peak_17216
84785045	Peak_223245
85220706	Peak_57207
85240382	Peak_65305
85244831	Peak_100454
85297719	Peak_30382
85298195	Peak_30382
85297719	Peak_84595
85298195	Peak_84595
85599157	Peak_128042
85629047	Peak_55437
85629047	Peak_93113
86503388	Peak_169561
86503388	Peak_41366
86503388	Peak_42608
86503388	Peak_54419
86757693	Peak_43176
87449448	Peak_29936
87644686	Peak_69674
87686542	Peak_101931
87686542	Peak_114554
87686542	Peak_69791
87781406	Peak_175274
87781406	Peak_46574
87902704	Peak_39464
87968213	Peak_66527
87968499	Peak_109542
87968499	Peak_37702
91569861	Peak_42200
91575011	Peak_73616
91582538	Peak_73451
91584832	Peak_111856
91584832	Peak_90353
91604653	Peak_50130
91622673	Peak_17966
91651266	Peak_33194
92962314	Peak_32508
93848095	Peak_40570
93848095	Peak_86041
94648164	Peak_23912
94658212	Peak_68807
94713725	Peak_8969
94713953	Peak_8969
94743814	Peak_18634
94783307	Peak_111109
94783307	Peak_15032
94793266	Peak_61090
94802162	Peak_21775
94802162	Peak_44341
94803526	Peak_34444
94955823	Peak_36093
96416280	Peak_166476
96416280	Peak_48441
96482222	Peak_174844
96482222	Peak_92515
96487271	Peak_94022
96520072	Peak_125065
96520072	Peak_60457
96520586	Peak_48210
96538178	Peak_28314
96539243	Peak_28314
96538178	Peak_7040
96539243	Peak_7040
96683827	Peak_154328
96683827	Peak_38929
96866246	Peak_246867
96866246	Peak_31136
96934566	Peak_93196
96968556	Peak_57927
99808356	Peak_100927
99808356	Peak_148632
99808356	Peak_7037
99808356	Peak_81261
106721674	Peak_174291
106721674	Peak_76333
106752584	Peak_172721
106753072	Peak_47819
106879422	Peak_14811
107530336	Peak_24256
107530336	Peak_247107
109099794	Peak_28463
109099794	Peak_6272
109099794	Peak_86841
109240493	Peak_165390
109240493	Peak_35626
109240493	Peak_63211
109532534	Peak_20680
109532534	Peak_30141
109532534	Peak_74224
109792462	Peak_85760
109807483	Peak_102258
109821509	Peak_197850
109821509	Peak_75131
109823925	Peak_100184
109838857	Peak_57301
109864194	Peak_116678
109864395	Peak_116678
109872080	Peak_26180
109877301	Peak_23515
109883812	Peak_111008
109883812	Peak_58468
109884167	Peak_123882
109884167	Peak_228590
109931153	Peak_47153
109954218	Peak_33892
110085040	Peak_100309
110083941	Peak_100309
110085040	Peak_130472
110083941	Peak_130472
110085040	Peak_19036
110083941	Peak_19036
110085040	Peak_48487
110083941	Peak_48487
110121468	Peak_19608
110121468	Peak_37982
110209936	Peak_15864
110209936	Peak_84541
110209936	Peak_84944
110555425	Peak_37637
110556195	Peak_43583
110556195	Peak_50834
111991093	Peak_114611
111991093	Peak_126909
111991093	Peak_197432
111991438	Peak_36226
112317200	Peak_109617
112317200	Peak_194361
112318784	Peak_225485
112358842	Peak_33444
112360010	Peak_39572
112360196	Peak_39572
112391219	Peak_12467
112391219	Peak_168546
112394319	Peak_32504
112716329	Peak_24101
112957598	Peak_42291
112982905	Peak_42901
112997767	Peak_15410
112998739	Peak_30959
112998739	Peak_79709
114081419	Peak_131892
114081419	Peak_50690
114081419	Peak_67247
114345944	Peak_228213
114345944	Peak_24017
114345944	Peak_8420
114353292	Peak_32457
114370012	Peak_59693
115090582	Peak_41949
115099334	Peak_19686
115099334	Peak_50573
115158188	Peak_144605
115190181	Peak_59277
115233513	Peak_62478
115251369	Peak_42641
115363728	Peak_201922
115363728	Peak_58735
115363728	Peak_60714
115365749	Peak_21325
115771656	Peak_102088
115771656	Peak_18933
115828152	Peak_38856
115828152	Peak_70572
116152251	Peak_114951
116152251	Peak_14988
116168219	Peak_167738
116168569	Peak_167738
116168219	Peak_20519
116168569	Peak_20519
116418239	Peak_16714
116418239	Peak_43428
116853903	Peak_67905
116878338	Peak_47146
116878338	Peak_48489
116878338	Peak_79455
117051837	Peak_147443
117051837	Peak_85702
117682312	Peak_24493
117686257	Peak_103552
117695823	Peak_14746
117695823	Peak_44591
117781198	Peak_41685
117781198	Peak_67668
117781198	Peak_90532
117815123	Peak_100185
117815123	Peak_116258
117821178	Peak_114907
117821748	Peak_23082
117826851	Peak_84566
117828111	Peak_18968
119327706	Peak_55995
119327706	Peak_9651
119873618	Peak_33630
145425685	Peak_33893
145425685	Peak_52807
145979290	Peak_644
145979778	Peak_644
145985315	Peak_263782
145985315	Peak_48767
145985823	Peak_93091
145999336	Peak_19180
146007554	Peak_14447
146036920	Peak_32774
147539125	Peak_46507
148334628	Peak_61335
148334628	Peak_85733
148388222	Peak_11534
148388222	Peak_21312
148388222	Peak_51123
150061859	Peak_33026
150214067	Peak_4021
150214067	Peak_51643
150256208	Peak_23977
150256208	Peak_79056
150281363	Peak_33633
150515109	Peak_1530
150515109	Peak_230721
150538081	Peak_49239
150560978	Peak_1565
150562009	Peak_1565
150560978	Peak_16272
150562009	Peak_16272
150560978	Peak_9189
150562009	Peak_9189
150567733	Peak_35700
150568116	Peak_10482
150568514	Peak_10482
150979389	Peak_148143
150979389	Peak_61250
151473800	Peak_209017
151473800	Peak_41375
151473800	Peak_54979
151539593	Peak_18691
151945792	Peak_39835
151972749	Peak_27461
152448156	Peak_28406
153490540	Peak_166981
153490540	Peak_31276
153490540	Peak_59208
153506755	Peak_10350
153533150	Peak_12667
153533542	Peak_12667
153533807	Peak_53692
153568764	Peak_102256
153568396	Peak_102256
153568764	Peak_43460
153568396	Peak_43460
153572529	Peak_16594
153698190	Peak_109750
153698190	Peak_123624
153698190	Peak_45841
153698190	Peak_67559
153790119	Peak_10324
153790477	Peak_10324
153790119	Peak_61885
153790477	Peak_61885
153790119	Peak_6891
153790477	Peak_6891
153790119	Peak_70031
153790477	Peak_70031
153986931	Peak_26441
154352713	Peak_103919
154353026	Peak_51859
154353026	Peak_57267
155062818	Peak_94051
155094019	Peak_41070
155126180	Peak_114140
155126180	Peak_125730
155126180	Peak_27908
155167047	Peak_24528
155167047	Peak_40761
155167047	Peak_56484
155167047	Peak_73661
155192990	Peak_13195
155192990	Peak_143454
155192990	Peak_98822
155194333	Peak_13681
155195060	Peak_13681
155194333	Peak_49402
155195060	Peak_49402
155227006	Peak_46777
155227894	Peak_52245
155227894	Peak_694
155648380	Peak_29443
155745332	Peak_3593
155745332	Peak_64634
156140692	Peak_37668
156140692	Peak_60997
156140692	Peak_98230
156456463	Peak_1460
156457508	Peak_1460
156456463	Peak_30837
156457508	Peak_30837
156456463	Peak_4564
156457508	Peak_4564
156456463	Peak_50285
156457508	Peak_50285
156502840	Peak_18350
156504987	Peak_45524
156505544	Peak_45524
156504987	Peak_9441
156505544	Peak_9441
156508432	Peak_32791
156510640	Peak_7317
156608300	Peak_29957
156615095	Peak_152167
156615095	Peak_64143
156616327	Peak_38589
156659983	Peak_115376
156660412	Peak_115376
156659983	Peak_14552
156660412	Peak_14552
156664887	Peak_58848
156667439	Peak_198253
156667439	Peak_48168
156677931	Peak_73736
156706674	Peak_27811
156709798	Peak_19379
156892525	Peak_21767
157992177	Peak_40397
157992177	Peak_51725
158150055	Peak_171026
158150055	Peak_4865
158998794	Peak_150429
158998794	Peak_58266
158998794	Peak_93898
159161262	Peak_18339
159161695	Peak_18339
159161262	Peak_20312
159161695	Peak_20312
159989607	Peak_47165
160101198	Peak_19775
160102288	Peak_71099
161382408	Peak_28484
161382408	Peak_49255
161389633	Peak_123963
161390623	Peak_123963
161389633	Peak_3154
161390623	Peak_3154
161389633	Peak_4026
161390623	Peak_4026
161389633	Peak_50815
161390623	Peak_50815
161973122	Peak_195349
161973801	Peak_142948
161973801	Peak_34396
162062482	Peak_153614
162062482	Peak_54984
162541379	Peak_20710
162541379	Peak_224935
162548528	Peak_21179
162613471	Peak_179089
162613471	Peak_32571
162626201	Peak_102778
162626201	Peak_225583
162631037	Peak_90932
163104576	Peak_50846
163381799	Peak_76534
163406920	Peak_67985
163436229	Peak_28576
163440048	Peak_26413
163538757	Peak_109501
163538757	Peak_42979
163673965	Peak_87559
164295814	Peak_11497
164296562	Peak_11497
164295814	Peak_78951
164296562	Peak_78951
164320914	Peak_84086
164369775	Peak_59704
164928645	Peak_68690
164929045	Peak_67488
164949703	Peak_11350
164950082	Peak_11350
164950886	Peak_11350
164949703	Peak_15735
164950082	Peak_15735
164950886	Peak_15735
164949703	Peak_18859
164950082	Peak_18859
164950886	Peak_18859
164949703	Peak_44876
164950082	Peak_44876
164950886	Peak_44876
164949703	Peak_9857
164950082	Peak_9857
164950886	Peak_9857
164982897	Peak_43799
165063205	Peak_32704
165063205	Peak_46958
165063205	Peak_47918
165073480	Peak_85831
165375998	Peak_17871
165376717	Peak_17871
165375998	Peak_35565
165376717	Peak_35565
165375998	Peak_7694
165376717	Peak_7694
165383391	Peak_17699
167796954	Peak_15615
168149189	Peak_44096
168320704	Peak_22905
168320704	Peak_42325
168320704	Peak_87128
168342389	Peak_18511
168342959	Peak_18511
168342389	Peak_94455
168342959	Peak_94455
168371617	Peak_114571
168391814	Peak_64129
168392138	Peak_52231
168428035	Peak_19223
168469615	Peak_45979
168481704	Peak_70025
168485127	Peak_42917
168488124	Peak_44414
168498181	Peak_12779
168498484	Peak_12779
168513855	Peak_62370
168609479	Peak_50168
168609479	Peak_56358
168613738	Peak_59569
168636659	Peak_23239
168688663	Peak_35785
168689096	Peak_35785
168688663	Peak_38582
168689096	Peak_38582
168690563	Peak_101785
168690035	Peak_101785
168690563	Peak_87351
168690035	Peak_87351
168690563	Peak_93226
168690035	Peak_93226
168767896	Peak_48932
168774243	Peak_52815
168880196	Peak_153638
168880196	Peak_54985
168893260	Peak_127308
168893260	Peak_26951
169512025	Peak_24789
169512025	Peak_30823
170929663	Peak_27628
170929663	Peak_55509
170929663	Peak_71848
171655277	Peak_43814
171674752	Peak_132916
171674752	Peak_62502
172746167	Peak_206131
172746167	Peak_31035
172826417	Peak_28411
172826417	Peak_43969
172934018	Peak_20331
172934018	Peak_44750
173123403	Peak_19467
173123403	Peak_46787
173429522	Peak_44957
173429829	Peak_20808
173431271	Peak_57886
173452004	Peak_36763
174022815	Peak_71147
175150732	Peak_83344
175200701	Peak_109321
175200701	Peak_129565
175200701	Peak_145233
176846867	Peak_31411
176847117	Peak_31411
177342061	Peak_20347
178057962	Peak_116343
178057962	Peak_61160
178931892	Peak_10231
178931892	Peak_22987
178931892	Peak_53319
178933009	Peak_19921
178933009	Peak_27707
178938632	Peak_12719
178938632	Peak_7931
178938632	Peak_92610
178946038	Peak_62177
178952950	Peak_42465
179017124	Peak_40437
180953889	Peak_25072
180953889	Peak_29051
181094949	Peak_47578
181096261	Peak_54396
181104585	Peak_26625
181105771	Peak_26625
181104585	Peak_3629
181105771	Peak_3629
181104585	Peak_79702
181105771	Peak_79702
181112422	Peak_43611
181112783	Peak_43611
181134876	Peak_194948
181134876	Peak_50814
181142337	Peak_17486
181152893	Peak_6129
182030191	Peak_4474
182030191	Peak_7210
182143251	Peak_42205
182143888	Peak_16291
182143888	Peak_19189
182207120	Peak_45852
182206897	Peak_45852
182289923	Peak_9588
182348958	Peak_48602
182351822	Peak_50431
182614776	Peak_18089
182615301	Peak_18089
182614776	Peak_28560
182615301	Peak_28560
182616164	Peak_152540
182616164	Peak_73735
183148598	Peak_224936
183148598	Peak_70252
183180319	Peak_64720
183180856	Peak_71488
183598345	Peak_21569
183609271	Peak_25778
184075082	Peak_31736
184075082	Peak_34208
184283937	Peak_11690
184284333	Peak_11690
184296604	Peak_40062
184330324	Peak_110742
184330324	Peak_30734
184366968	Peak_173465
184366968	Peak_49253
184366968	Peak_98673
184629827	Peak_25258
184629827	Peak_75290
184632805	Peak_54508
184632805	Peak_62049
184663799	Peak_101756
184663799	Peak_32531
184663799	Peak_79321
186626875	Peak_35972
191371886	Peak_123625
191371886	Peak_20500
192476725	Peak_131517
192476725	Peak_92207
192486010	Peak_11555
192489767	Peak_17178
192539843	Peak_76549
192592919	Peak_87077
192593211	Peak_32332
192817020	Peak_109459
192817020	Peak_99769
192878139	Peak_24840
192878519	Peak_24840
192890157	Peak_36396
192890157	Peak_40685
192908049	Peak_15374
192913782	Peak_151572
192913782	Peak_178614
192920488	Peak_60684
192951970	Peak_32839
193111786	Peak_70631
193115661	Peak_26711
193341846	Peak_87583
193408776	Peak_110103
193409128	Peak_110103
193408776	Peak_178405
193409128	Peak_178405
193418503	Peak_39275
194069408	Peak_28334
200302982	Peak_115258
200302982	Peak_115727
200302982	Peak_47432
200415978	Peak_26221
200416229	Peak_26221
200621251	Peak_89989
201448015	Peak_17837
201448364	Peak_17837
201449003	Peak_94448
201450669	Peak_204629
201450669	Peak_25078
201456662	Peak_17116
201456662	Peak_263844
201460992	Peak_11374
201461691	Peak_12902
201461691	Peak_207959
201480507	Peak_25057
201480507	Peak_71893
201481720	Peak_130705
201481720	Peak_21740
201481720	Peak_227888
201481720	Peak_7915
201512100	Peak_35486
201512780	Peak_199840
201512780	Peak_21485
201535083	Peak_37276
201535778	Peak_57216
201538748	Peak_17231
201538748	Peak_86612
201552853	Peak_124255
201562713	Peak_55916
201565402	Peak_43505
201584574	Peak_39199
201593324	Peak_18222
201593660	Peak_18222
201602924	Peak_33281
201895841	Peak_14198
201895841	Peak_172695
201947159	Peak_263563
201947159	Peak_64815
202811076	Peak_75469
202811076	Peak_7800
202861756	Peak_178299
202861756	Peak_7128
202861756	Peak_83364
203274986	Peak_29230
203278904	Peak_4863
203278287	Peak_4863
203290416	Peak_50823
203290606	Peak_50823
203290416	Peak_7495
203290606	Peak_7495
203327120	Peak_26430
203327662	Peak_26430
203327120	Peak_33538
203327662	Peak_33538
203327120	Peak_7449
203327662	Peak_7449
203369326	Peak_28545
203374033	Peak_42520
203379943	Peak_265124
203379943	Peak_52374
203402615	Peak_100428
203402782	Peak_100428
203405693	Peak_42986
203406603	Peak_37116
203408406	Peak_11704
203408406	Peak_75638
203440817	Peak_16324
203447738	Peak_92189
203448619	Peak_59574
203452374	Peak_48378
203463465	Peak_226282
203463465	Peak_61216
203463465	Peak_75112
203464981	Peak_8471
203465932	Peak_23214
203512848	Peak_102519
203512848	Peak_16744
203514013	Peak_66888
203534010	Peak_109580
203534368	Peak_251156
203534857	Peak_251156
203534368	Peak_8373
203534857	Peak_8373
203544373	Peak_230541
